rank,address,qty,percentage,token_address,token_symbol
153.0,0xc766d73be01caa06834032bf5c8f8f0f41a7bf36,390.8239331414253,966787.7186,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
154.0,0x6e9930a0e485eac1e3acd902026e1ec59cc3c6ed,383.34161657337745,948278.5866,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
155.0,0xe6d8267cfaa4e2b39b45eb98e2a533eab0821959,378.76750052512983,936963.519,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
156.0,0x6c941dbf01a2589d7885003aa1e7e1d9bd7a033c,372.69034407799114,921930.3552,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
157.0,0xee0d21912cd6570bde92173fe29da92ce44145b7,370.74331765745626,917113.9633,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
158.0,0x6e2a2acc7253d38e0891f439a9815bed3771e305,358.99062804528853,888041.1379,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
159.0,0x832fd94debf6f266ecd0fb4ebbc92b162068938a,353.4876170743713,874428.2473,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
160.0,0xae77b94a122ce1d0cd714fe27ddef8652a37c96d,351.3803899516302,869215.5643,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
161.0,0x1cc3a102c4db5fce3377683f1126cf14c4b5aaa3,350.69530766410764,867520.8647,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
162.0,0x835dbd8ec14d1ffc3ebdbd02d989f2ceb0c3a640,346.6958636851784,857627.3731,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
163.0,0x199bfa1b2602596bb50f9344771a33be456977dc,328.092086300962,811606.8969,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
164.0,0xf51fd4147ab3ee358d704647db204a1510315de9,318.54644348315026,787993.6802,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
165.0,0x54f2d57856e44dcf81880df34df300d145cc7d57,316.39727019025753,782677.2341,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
166.0,0x567f02bd4010082a740db2cf1b9a6611b7be6e2f,314.6622072478312,778385.1798,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
167.0,0x5155ff0eea8be4632ea1297111bb28864e2acadc,314.3615025122511,777641.3215,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
168.0,0x539ee70082ee32ce1cfc3cb69e004d8d06fca2b4,300.1422012656537,742466.7975,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
169.0,0x893e6dc618e8089ab0783154c2b1d528bd461ab7,300.0,742115.0318,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
170.0,0x2179be6bd44f8f71b996acfba3724c47578e589c,298.79784742154675,739141.2468,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
171.0,0x6475b4a9a1ea20a63364a1992bf936395b6f2a47,297.93108124475566,736997.1128,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
172.0,0x951192d3d10c40b29a9a72b48ec365689ec6084d,290.5360795254748,718703.973,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
173.0,0xa1b6bae1c6b677b53362977a3454de6a7d78841c,283.54950273458763,701421.1608,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
174.0,0x44f1892d384b7e143d49043a6779b4ef699e4c01,282.9990939829889,700059.6055,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
175.0,0x543f0ba79b750451678fde7b5885e53871700174,280.7687809067866,694542.4426,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
176.0,0x83c2f22173d88eec48ac457b646b11f0b8b350fb,277.24925135989275,685836.1233,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
177.0,0xc27077dbb8e7e77c34fe854af5152014d293026c,270.96635946419514,670294.0283,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
178.0,0x14b4875120989543e7627866b8bda50940f72624,260.4228424351881,644212.3534,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
179.0,0x98a97c80447bd8a5a84d487651728a98d26e85ef,258.8147497055105,640234.3874,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
180.0,0x41fd9db7f0e7e9a73c9f3ac1901371d07206c644,258.06263427564477,638373.8668,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
181.0,0xf5db697a5ad188fddc9258fff2206253932a467d,255.90877547209305,633045.8302,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
182.0,0x924f60124543cbecf77d06cd0c33151d6b43e1a4,255.5924290171208,632263.2787,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
183.0,0x035ebd096afa6b98372494c7f08f3402324117d3,255.3465545003277,631655.0547,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
184.0,0xc73aa25572e00e75412129c440e87e4b5e62d510,250.870080952877,620581.5271,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
185.0,0x9beaee291949514e711efd7c4a33928ee04447d2,245.21102886079575,606582.635,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
186.0,0xed50502c6d96b8ac09a508fc40928186390394b8,241.87250590248973,598324.0747,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
187.0,0x10043ae058fea948f88a75ea5f40a8c5e7629cf6,236.32004013646704,584588.847,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
188.0,0x01adb5a14196d302004e3a1970a8bb3183dd2565,234.51590899064405,580125.9376,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
189.0,0x125ad150043f25a8c0a09c8b82ac2a26eaac1400,231.1106980535188,571702.4102,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
190.0,0xa382120de6f60ffa1aabc8acae69c0063ba690f1,230.47827605460319,570137.9772,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
191.0,0x336d70fdadc42ae12122b60f840c304728728745,229.1799342051861,566926.2472,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
192.0,0x7979c5df39efd154f26f801721e544acf863e2c0,225.83137170956277,558642.852,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
193.0,0x7f59cd418184070eea71a5bb11233a6ed9469c8a,221.59818572549926,548171.1489,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
194.0,0xb2863a6997947396d9d0bbb872bc9d707b1b9c66,217.7540664038811,538661.8864,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
195.0,0xc3b526f1bc160edfd9ede4b549ea9237af40ccb7,217.1734825368662,537225.6864,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
196.0,0x4f4d6d47a8a764cf8dab8f544b055fbd109304af,216.88604704276906,536514.6524,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
197.0,0xc6404f24db2f573f07f3a60758765caad198c0c3,216.7485491494257,536174.5215,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
198.0,0x2a776df062b4272f09d29920404ef877c69b12f0,216.71622004260996,536094.5485,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
199.0,0xd8545577c828699f8fea5c5c88ebf7253fa1ab0f,216.05505141759517,534459.0045,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
200.0,0x625d32c63d566a9a327d34725000f3e21f394f42,211.766517367558,523850.3859,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
201.0,0x085e2d5830d8c6b638af2839af28bca2e706968a,209.69305054096705,518721.2163,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
202.0,0xff763b603fd848bfe827edaa41bb02a095aee763,208.68400361522902,516225.12,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
203.0,0x2880a6bb2cd1df6e03dc8bbfbed009de586c2603,204.3076122937091,505399.1673,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
204.0,0x306254ce42888e78a59ae161a6de86c893f51e51,203.7542105222827,504030.2081,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
205.0,0xa73cdd1fcd8d38e490d6d36f1ce92d3348dd16e7,203.0298478475067,502238.34,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
206.0,0x657b6d011dd77afecbb9447caaca25cb23e1aca5,201.47395656116902,498389.5056,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
207.0,0x9b846019b351dd81f7b2aa84cfcf39af343a6cdf,201.11938378139368,497512.393,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
208.0,0x39e99d18634e63df7867287e3059f39b6c6f428d,200.641816155097,496331.026,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
209.0,0xdaadab0dfb20c5b79b9be0667817c9e08c58f333,200.0,494743.3546,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
210.0,0xefc0f8be7afd2eb878956450d1f484cfb3368417,200.0,494743.3546,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
211.0,0xbef716e7fbc844020925dc372879becd2f932bf9,197.55515640401458,488695.504,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
212.0,0x4897a954677eb6193274a942a3ddf81744679d6a,197.4283550569146,488381.8333,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
213.0,0xb52e85d8962b874088e4ff146b1e8e46d7422a35,196.99406964665678,487307.5342,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
214.0,0xbe08e519eda8abd2c2e3d69051ba9eb246848f71,193.65543315141616,479048.6931,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
215.0,0xcfaad31af9ca53f17befbffdde62f99a3c04e561,193.5598997349692,478812.3705,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
216.0,0x62c0c8a0456a977aa007326bb9d8cc1e9d3cc082,192.1521523264721,475330.0021,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
217.0,0xe46a908d8e4867a453c8422a7b23099252021bab,192.0610187515504,475104.5635,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
218.0,0x754c04c68dbdf868f29293af9c3336b00b95a02b,191.80656594397252,474475.1193,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
219.0,0xe6a0096ecb7db686cfa545e721fbfb1d40b46d2c,189.00747110654095,467550.9515,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
220.0,0x11acda6364f3be03104339edea3ac274a10602a7,187.88233858518126,464767.6923,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
221.0,0x96e3e323966713a1f56dbb5d5bfabb28b2e4b428,179.5197283994626,444080.9632,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
222.0,0x980bde63397e9d53c19481bb764f007398716a52,178.74937702232148,442175.3321,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
223.0,0xeb0be94d76cb22eac700cb287ff2127d148bfbe2,177.1197783197299,438144.1664,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
224.0,0xccb0d443cd931db54383b681f033314f07ce614f,174.63628876898395,432000.7167,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
225.0,0x2eeafd0c8e4baad9f2dbae80652969551b249250,174.44879352555827,431536.9065,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
226.0,0xf57d86f6bfcc76aa2c7f62616b2436c60ad397e2,173.60488811035285,429449.3236,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
227.0,0xa6e3475e2d4a9937b61be131407598ed188b54f3,173.04605119361105,428066.9193,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
228.0,0xe1a63c06998146bef8f9ca0e43b231cba2bb3006,172.72952184653272,427283.9154,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
229.0,0x2841041fbe3136097ff5adbb1ef414e30dca06df,170.61360378799995,422049.7334,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
230.0,0xe55ca0b7c019caf8e41f37fe4d75d027d6a16dae,169.91127206834523,420312.3636,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
231.0,0x508929df19020401ce5137511690d6642d662b17,167.7061105135087,414857.4185,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
232.0,0x6c5724c65920276f22a26d1a99eaba38d2b279bf,163.28096761331952,403910.8683,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
233.0,0xdecfce6476a66bf8cb1a9f3005ce5496363a99de,162.59724091595461,402219.5221,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
234.0,0x46376cf0ef9bd3daafab1b57e6c939b3062c2af1,161.89017937517997,400470.4521,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
235.0,0xe8994d04a1574e3f379a32e29fc1e9e5859cbfbd,161.81333315120978,400280.3563,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
236.0,0x28770ed707bebab0bc7d1a03e651f95322708be1,160.0,395794.6837,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
237.0,0x797ec80529c17003e61097133183baa9df75e516,158.26682114108922,391507.29,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
238.0,0x996f7c241007dceea584ae035a45cb6b98e8974c,157.78862312480342,390324.3636,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
239.0,0x624475c20a9eeaf02ecd628a24393d2b63e94154,155.4447306334891,384526.2374,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
240.0,0x4c4699fe20f698ba20ec20fb8a47402b44b7037a,154.81448846202989,382967.1968,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
241.0,0x41d06e73efd6d45fd37fe19e66604b3d05238bc8,154.33921685700474,381791.5094,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
242.0,0x0ecfad8af3c3ebf559c2377883592df539f26225,152.41825440468725,377039.5924,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
243.0,0xab7d08eb0d4c577d3da4a2007ddd09b47ce12501,152.39518200720292,376982.5178,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
244.0,0xc00fe6e278ffb30248744bb3007c1f1ff78f1073,151.91577745219416,375796.6067,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
245.0,0x674639f867ed81802ffd917c4b34f869b685920f,151.0035743522527,373540.0746,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
246.0,0x7eb83b4ac82729f26835bd615f7eae011924c88c,150.00896512981484,371079.6931,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
247.0,0x1ceb4e17db14f387ca129d403a20131b8d100182,149.06760287239143,368751.0295,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
248.0,0x9f8697ce0e0642b4fd128d37c3af70373192b731,145.9077282956037,360934.3948,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
249.0,0x8c27baae12ba1cc1f72c1724b7c8d7d78d200784,145.18204007114295,359139.2476,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
250.0,0x414664b297a27825a5723bd50fb554ec5510fbb2,143.91644891815804,356008.5336,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO
1.0,0xad397a0472503b066ab4b311d66fa1f659f4cb61,100732.66070559892,249184072.3579,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
2.0,0x8d2876ad4d2a994c529f19d846ca541015dc3f05,60429.75476172026,149486097.9312,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
3.0,0xa65ea9c3286b52e2eb9fe1634a057653a8bdb4cf,15000.0,37105751.5922,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
4.0,0xcc6f5f7b8493ff158654fe9dd96918a4fc64085b,12756.298132104268,31555468.6484,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
5.0,0xa264b3c40a78b746062c9a9612f415cd807a148c,10052.804718064503,24867791.6449,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
6.0,0x2fed47d0dcc09e02d63c81878c745f458ca63024,4028.1055654978054,9964392.3,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
7.0,0x92ae5f02f7ec6c6f1536fb45046ff8c47c202286,4000.2580326807056,9895505.391,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
8.0,0x40b75623d09828f7f24e8cf65204449bfaa228a1,2820.681403572712,6977566.8988,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
9.0,0xdd64e803e4a9ae19efd674a23ff1a402dfa9511e,2628.285619530318,6501634.2208,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
10.0,0x31a2a9e625c111d98d74241c046c1117cc1d94b0,2074.3512392900493,5131357.4533,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
11.0,0x287cdd0a59d69e9f101e90bdbcc892607df08cf9,1351.674173280203,3343659.0738,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
12.0,0x88090834f4256bb4db26c44f6d61d4c8144ac700,1108.1449507633981,2741236.7514,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
13.0,0x071eeee0109138331567a4d8eea38d880a2f0a3d,922.7998712304534,2282745.5194,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
14.0,0x0eb7369f821709e2dc3b21ac1b09127531122020,645.65,1597155.2344,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
15.0,0x7b6c7b5fdbbf546f56ecafc937340c2c439e544b,500.0,1236858.3864,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
16.0,0xa3f7c54d054abe7d40fb3702e39d83a932ef4278,431.27959982808795,1066863.5799,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
17.0,0xfc0f4f60f6bcf32a6c5847c2dc1e590e39a45993,372.47552464123714,921398.9528,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
18.0,0x104f47e51ca6305ad11b7ca31b6b3edbd39d92f1,247.5077227572381,612264.0052,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
19.0,0xc984c92296cb3e333b3c8f30672010463a789dda,200.0,494743.3546,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
20.0,0x6ad87ad669fec9ab1a6db252108f5629bf906b6b,199.91951243677553,494544.2511,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
21.0,0x9ba91211d697bdd4cc354dff54b37beb10c25e0f,138.0,341372.9146,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
22.0,0x1d6f407cb887231a8eaba11100983f1bc5ce6c9a,111.28138994939646,275278.6408,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
23.0,0xe09696bcc67b8586eaf2292c43f04059d7de16a5,107.64086160913345,266273.0048,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
24.0,0xf4e7e6b600286ffba8154f5125420a0f78db835d,100.19278289409783,247848.5676,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
25.0,0xec576a26335de1c360d2fc9a68cba6ba37af4a13,90.0,222634.5096,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
26.0,0x02e90073498c5cb8d991f6826ded0c07c630fa7c,79.55220196938238,196789.6163,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
27.0,0xbc355661d6de38f02ede82d04a36a965e075d152,77.29718423483457,191211.3411,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
28.0,0x40c4dd0733322b6fa6638a8bc7af60728d30f9bf,74.21867336744471,183595.9772,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
29.0,0xe4e6733ddb6a0ca1649e5c108b95e86473a987a6,68.19815555101218,168702.9213,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
30.0,0xeebe760354f5dcba195ede0a3b93901441d0968f,48.298067028164574,119475.7385,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
31.0,0x50c1b3b5a2b154b78244100e1fcba65eae165de5,42.71659967113152,105668.7691,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
32.0,0xbad8429f711e92a96b9a9b82aa148ffd1c4df24c,34.0,84106.3703,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
33.0,0x22d86a9204f60bb20a3c8d6e9999acdae60f6c68,20.90515795344168,51713.4399,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
34.0,0x25f677051626fc7e1d0674c36c3bcc945ea990a0,15.879271749952197,39280.8209,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
35.0,0x6221a9c005f6e47eb398fd867784cacfdcfff4e7,15.707307816334342,38855.4308,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
36.0,0x9e233dd6a90678baacd89c05ce5c48f43fcc106e,15.285714057368654,37812.5272,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
37.0,0xe08b024dc334a51c487175edc4790a852e23e67e,10.0,24737.1677,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
38.0,0xa4ec1bb34d5bf2d7897b029a5453cb5496848e90,9.995796227589036,24726.7688,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
39.0,0x2d5b37fae264aa1be3dde5ba24eea64b917e05f6,9.519174579094237,23547.7418,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
40.0,0x3c338a113c073409981913f94e7726937140031a,8.804689651671506,21780.3085,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
41.0,0xb4fbb8d28ed5a11527b935e95bb9ef566ef92f89,7.0122440041993634,17346.3056,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
42.0,0xa0dce2188ef644caa8f93954f3989eb771b99e9b,6.652953582062801,16457.5229,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
43.0,0x6d4ed8a1599dee2655d51b245f786293e03d58f7,5.459333582126437,13504.8451,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
44.0,0x917ae73830fcd1dcad7bfecd1e7c4f6e436f4124,5.199872237613826,12863.0112,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
45.0,0xef92b955406072441730f07a33d6e8cfbdb9e5d7,5.0,12368.5839,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
46.0,0x0d3c33f66a6be184f27d30fded8dbe7731de1269,4.780563378352112,11825.7598,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
47.0,0x1026df41a10bb5057d4f08261d907893f2d5f78b,3.8957993410514042,9637.1042,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
48.0,0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54,3.7549381896385503,9288.6536,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
49.0,0xd79aeff8669e94f9493270e95e0fcf6f2190ef58,3.7481354581287984,9271.8255,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
50.0,0xecad6a588e8b9fbfddc0db79b9886ee2f8e8048f,3.670532353867465,9079.8574,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
51.0,0xba12222222228d8ba445958a75a0704d566bf2c8,3.592383630066951,8886.5396,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
52.0,0xaf5889d80b0f6b2850ec5ef8aad0625788eeb903,3.4174095098524626,8453.7032,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
53.0,0xb19b86fff5b139802798ccfe82b015c2f84ab7f9,2.439374626779503,6034.3219,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
54.0,0x052fb69ea8d640b35b9f3ba88f10c73db0b60d8e,2.0140566062481886,4982.2056,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
55.0,0x5afdd71ec312eda36663f72032f269bd9c950cb4,1.7724482508462325,4384.535,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
56.0,0xe63ce4570b0d7fd8a73c862ce96c38f56817dc51,1.6767840867041681,4147.8889,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
57.0,0x8a3ec94cf176ef0a6c9f7a8d25382acdf60a5a6f,1.6691480274441854,4128.9995,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
58.0,0xbc7acbb649810f69a97ca04ca81d0e376629653c,1.0588692061534075,2619.3425,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
59.0,0x5f8cec2d3585a8d1b0d5181b9b513ef3f1d1cee3,1.0059195851331868,2488.3601,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
60.0,0x8cdb4e19962ddf1dbcb4752d6906193fbe1c03cd,1.0,2473.7168,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
61.0,0xfe7ed68e58c4441bc7c9f23bed18baf0ce7c608b,1.0,2473.7168,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
62.0,0x23bdd45d69e1f074535cf2cd9d2f74ea18fda1d3,0.9994304078836034,2472.3078,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
63.0,0x122aac9735e27c480ca6ea9bc3ef8fc414c84f2d,0.9894026125520766,2447.5018,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
64.0,0x59b65e5167e793402404f3ee7dc3050a951e8686,0.7337496189014872,1815.0887,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
65.0,0x77f4d6837f99a414a2e3cae3d85997ab240c2e72,0.5565946302730167,1376.8575,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
66.0,0x789840a82504679ccad5c150cf138af87a45bdec,0.48996049572375233,1212.0235,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
67.0,0x39041f1b366fe33f9a5a79de5120f2aee2577ebc,0.44,1088.4354,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
68.0,0xd3df221697035fb0e36f5db6ecdcc203aa5a7290,0.4158304836083112,1028.6468,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
69.0,0x4c93c81509a39ea368bce7d598f617387aee6a77,0.36785535590169055,909.97,0x4d15a3a2286d883af0aa1b3f21367843fac63e07,TUSD
